Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
28a2ae1158db8be22b6b00d876cf272c74b2ae9c5cedb707134e1fddc699c672,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
6706b3bfc5bb0efd52a6c66c0a3e43d0d54aa76e2b194118b5d7095d9a319111,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
7e10c47e800cdeddd7150b7a87d294548ae0257e644995c91a35137a0dea7518,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
b34cd797a50816d083a2c043739be7b8d049404dcd904217001aabfbc430bd7c,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
ea898f9b13a1435babe11361179d2b59106f1a4b5de653141169eeb7cc297873,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
5e260941cade1b875065046e9af73e97e159b30d34ec65503d3c6657d83f6b4f,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
d375fc3e460468a1bdc2d48a69271401178a4833fc421a931b6a63e112874009,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
8d05af9118f58476e30a8960c3a838e465287961e344f6ce49f84e7362777cb2,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
be8f10006bc270a61d36e1a34ee45e2600be51eb6aaddba6d1c8e34fbab05306,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
5bf4684ab75e0a1d6d5b617f9614516a317754936b71ac6a30965d64a6312806,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
ed964c210d1c9f0e2dbdf32ddac51b1118bf59f4f8bf2e9f12a7e801efa4479b,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
4d0ef4bea9b29e5d38cc4fc93ffc525b09b96dd112afb2b7adf5389fb1dc3998,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
eecdcb7846b0eef640dd44bb2ddf4c7205c35a6ccb1328921468db6046c62895,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
0aabeed05de87056adc62e22751dad304ed9923fdb94fff22210ed5ff56f81da,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
c0d9d262ab34c8a7595e588db2348cfc1488299b70e627f4d9d9f4212645ab73,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
2795896659b4505f071c61b8389ba2d5c967c3d54afcc644a528a84dafaac790,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276906,52.613258,On or near RIPON CLOSE,E01015686,Peterborough 006E,Unable to prosecute suspect
cc5c5d43253df9b311a6c44f311120dbcd2053bb3789ac67e856cd1229fdc621,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
ae0179c11656172ecf9ce14dd19d57b00c9a2a1e93845c1588c87c9d09c502f5,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
dae7188415cc156ce4870f5986f0d967975d5b1af7046ee99cf17ba55633482e,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
e6806afdbf124c2156396887a8f0aef550d41042fba716dc6b184131a099f87b,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
378883b262aed41408d1175d3f3abdea2e95abcc615fd853d268903420b0aa90,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
280253abdd4db3fd01a719b83b864681c6550cecfc90ea32204cc4e1c11b3950,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
85bce61c1e1dcfe2ca4fbeff10cb9de49a3d596c2481819a0122ca01327f5c72,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f38d3985c535d942277494d9a6d048bb7a50bb2429d9b166789088c8698a8152,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
7c74d3be23234c197703c9afe710f82fd5c2cdcef9c6856ccf076c523e7c1b5f,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
115b33c0181c09886e13b5e061612b4624eaf6f8b3606dda793901c91ca44ce5,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
492f931e8513478da1dda6672923b29fb9ae776802b9d9aa769816cc43e54435,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Offender given a caution
adc62d90dce500ff184dffd785dc36178a3bae6a8eb14df3c869b882aa6b296c,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
3c4099de0f5db9d5e3178a71a822f64b00efa030673d09b5a13eda30c20815eb,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
48de8f8718f85a927e264dc0e3fef901d2b2c64a8710b87c446f728d92211370,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
16676c7cdfff2b797efb8c784fe1cdf353e5d80ebcfb510514ce3c9be62dfe06,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged as part of another case
d1a7829d291251228c66108d94de9e57816e5bd5e7803af74bc5d7e58975c480,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
80f510e581badb05367ba947509c27c4af4308898e720f2856a7a396b8401d72,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
5792fe88a55456f41865dbe64b791602db6093689a9e4da4dd5c11a211a39840,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
252290fe7f99dae7316ef19bebca6d5c8cbc6a776873bd627e33c6f1c3d4ef8b,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
5d326a74fe56c1efdb8bd6d3ecec73ecf02322e59ea11efe89aca1f49abd7651,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
ac75a492b1c05493d7af020682c906583522f4d833f066057ef764c06c2a8493,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
3791448c12c0fe40359fb3109cb447e7af10cbb94e68fbd20fc6215b06419501,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
334e43ba3b222be94d3a022f99ee1b13850d60f1987a1559e102f3e541804e88,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
c5240e0e542bc0a9598de251fd656a91cff029a44966137ea73a998ccc496aac,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
0daf8112d3d3ea06b50ebf154ecf9a3c0bad3583cfaca0d55b0065fbb7b86b6e,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
5346e84e675d9a57261a7462de8980f3fb53bba40277beb4b9f5df53a1822c60,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
7768a376cc552e4ef20ea719d1eb2c92b38058c2dec1646d4b7cd64d4a1f381e,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
711288103025b0d2cef3ecb52a1023012a4f2b2120d0b9a4f678a9264c2b1dde,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
50d5d27030a1ed7b9823fe3da18ca18b65330cfa0358005c582324ff0d569a57,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
4c0230b5eb46934f974ef554f7bcb63e7c9956c6184155729254435345791d4c,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
3eedab892f207a41ccce0a0d2fda6da170add996050ff2d3a70844fa329879de,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
f3fbb626d41f8ee3e57ef70d8750057c9b510f4ae2ebc66912aa33a4408fd131,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.275817,52.531533,On or near COPPEN ROAD,E01033178,Peterborough 023E,Unable to prosecute suspect
96ee4ceba72770957be56e0350f1056f0ecce1436f9183e7cb79910907402a93,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
bd599a3ccda07662560139ebd3b074d7802f73817041426a4418560f8e6492e9,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
d6e827f3b325d831a8ce99dac093eefe8ef662db5fade39af91dd3d1abb7ba7b,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118839,52.205632,On or near PETTY CURY,E01032797,Cambridge 007G,Investigation complete; no suspect identified
b77943922ffc65d29ac13ec4db60468640b687d1dc1b10122f547a24d5780c18,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250492,52.578157,On or near Pedestrian Subway,E01015599,Peterborough 014A,Unable to prosecute suspect
48401662a68409afd89d1291df45483f638148e4fff31fa8ce60ba06fc90212a,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.156146,52.243424,On or near THE ELMS,E01018274,South Cambridgeshire 007C,Investigation complete; no suspect identified
74db0692dd65dead7d3cd3f8655de4ee27fc0697e90cc0219920096de20bbaab,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.234818,52.605365,On or near CRABTREE,E01015657,Peterborough 007D,Suspect charged
1d38a1558fabb0f3c061f77b8f903d50797c0998d389bd0a38d384866427091f,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.141982,52.175892,On or near Further/Higher Educational Building,E01017995,Cambridge 013D,Unable to prosecute suspect
b34eb7c438e29d9c750d392f823d33482859d61ae26bd71e6d01ed9af0353c90,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.253953,52.575385,On or near MIDLAND ROAD,E01015688,Peterborough 016D,Unable to prosecute suspect
b34eb7c438e29d9c750d392f823d33482859d61ae26bd71e6d01ed9af0353c90,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.253953,52.575385,On or near MIDLAND ROAD,E01015688,Peterborough 016D,Unable to prosecute suspect
027f91bbfc752557ab7a8c43eefe6da3e89c43dbde06d6923501bf6539a3ae69,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.188468,52.336298,On or near WALNUT TREE DRIVE,E01018150,Huntingdonshire 012D,Unable to prosecute suspect
da8931c264188003e075b47fa07eb4d9e4853bdf8186c361c7b0ad11138096f5,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241376,52.572870,On or near DEAN'S COURT,E01015599,Peterborough 014A,Suspect charged
5e65e8562b64782163f0fd5bef55400a282fd4468327fe6cf27a8bacb0dc9f7d,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.251404,52.588249,On or near SEARJEANT STREET,E01015604,Peterborough 010B,Unable to prosecute suspect
1df16986f28fd481522f37f006d4e98ac466028db4307070b55f830678b6a756,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
7800ee342939274956e6a7d1a4b938c38e13f130368fe5df64d9fcdc083c9014,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.242626,52.577420,On or near MANOR HOUSE STREET,E01015602,Peterborough 014C,Unable to prosecute suspect
59e53e016d2d0cf8f886ae6c199bc41fc01a00ca9e237bbd39f1c3eb2920526e,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137226,52.208484,On or near NEWMARKET ROAD,E01017983,Cambridge 007C,Investigation complete; no suspect identified
eaf59ca12219538b3ad7a14cd4a913f0e3ee1b0ebaeeda88a5dfb6122cc51b18,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.124728,52.557162,On or near BLUNT'S LANE,E01018100,Fenland 006G,Investigation complete; no suspect identified
f7851d62da0563fddfcc2ec6b826574784e46fdf953ef082b550a4e297a7229a,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246709,52.576815,On or near BRIGHT STREET,E01015599,Peterborough 014A,Unable to prosecute suspect
53390f7af6f7f2ebd447410b083cca6e9671bb0e47fd27a7165505082327ac89,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246709,52.576815,On or near BRIGHT STREET,E01015599,Peterborough 014A,Unable to prosecute suspect
42c0c864513ad3c275464c6f47fe206da89be8750345e8461a962f8329786637,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.234863,52.600187,On or near WELLAND ROAD,E01015633,Peterborough 008D,Unable to prosecute suspect
1842a5794b772ae5e88eb8d38c68680d1a8b29e85ccc86664b4faf9fe219b474,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240974,52.596573,On or near Petrol Station,E01015633,Peterborough 008D,Investigation complete; no suspect identified
2c3b0d4984048b6e31c62c6e83010581f86fc14922a1c6ad7866bc3faa09d6df,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.306387,52.547034,On or near REEPHAM,E01015644,Peterborough 018B,Local resolution
d94336ccced1b1302b5d741483f3ba4c5bd33fc502818c8b984be156a084d929,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266620,52.230977,On or near PHOENIX SQUARE,E01018187,Huntingdonshire 019A,Unable to prosecute suspect
0c5d352ce5f817c066abd35b6d894a53279ea945ecb24ede26343ee64e6f1995,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.249338,52.596769,On or near SHAKESPEARE AVENUE,E01015634,Peterborough 008E,Unable to prosecute suspect
d88bf79d77c86bf42e9d85cb12f8cdfacdda9711cbee014a3d5676c8b9cb682d,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.191440,52.264939,On or near CHAPEL CLOSE,E01018300,South Cambridgeshire 004C,Unable to prosecute suspect
b7527bdb5f61935ca651c5d8d7574305fe418bad784ef5a3526ad794a1040edc,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245515,52.609668,On or near ILIFFE GATE,E01015659,Peterborough 003C,Investigation complete; no suspect identified
b617c355589e70ead91a25e8e75e75f8920ff164c70dbc01afca561f97971329,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.087829,52.549216,On or near ACRE ROAD,E01018087,Fenland 009C,Unable to prosecute suspect
cf5ceb6f6732ab7a0d32169223b92736de2f387a5d9177399b7f61ec25778a3f,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.165064,52.663386,On or near KING STREET,E01018063,Fenland 002A,Unable to prosecute suspect
c3469cfc78bfc1fc08e3da4b0edbffb63928cb18f0076866e32d79b414fa7f29,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.075213,52.543809,On or near BREWIN AVENUE,E01018085,Fenland 009A,Unable to prosecute suspect
686a3bd4aba701e3f0544830672f131bdcdbd6a047cf36cc69fa8f14ea54e1ed,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.265792,52.530020,On or near CHAFFINCH LANE,E01033176,Peterborough 023C,Unable to prosecute suspect
452778e85eb15497482b383282e2d5459a57b2ada7f0e4b16e514c81d70a5244,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.138886,52.191531,On or near CLIFTON ROAD,E01017966,Cambridge 010B,Unable to prosecute suspect
4c8c937dc2e69f30b3e876c9de50c8f87070b325bcb14819daab385e49d4aa98,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.082246,52.564024,On or near COMMERCIAL ROAD,E01018083,Fenland 005C,Investigation complete; no suspect identified
442a6e20feb91a723c7a57cfbb3b15e762866282f0144290187850cb7b309687,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119534,52.174409,On or near PAGET CLOSE,E01018002,Cambridge 012A,Unable to prosecute suspect
5bb192c1c02653b34fd66b2af719c9bd4c46e42dc8202ce6047688635a2212a7,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.124279,52.196021,On or near ST ELIGIUS STREET,E01018005,Cambridge 012D,Investigation complete; no suspect identified
021c9f8da546b156d71dcb89add2697c037400921731f4f646d81995440a4058,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.216533,52.596675,On or near NORMANTON ROAD,E01015609,Peterborough 007B,Unable to prosecute suspect
7afc5a319cf9c91820463449614833652b32387873f036ea268054ea267c8ba9,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.268642,52.210615,On or near Petrol Station,E01018181,Huntingdonshire 021A,Investigation complete; no suspect identified
ab7e3d3797d47079d6d394888f160008ed945a08f024ca610f2670596a7c882e,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.137280,52.142643,On or near BAR LANE,E01018247,South Cambridgeshire 013C,Investigation complete; no suspect identified
62e87ac4f003ab9f7169b959dbc80bf57bbd83eb37dc8ecfd5a8291dcd8f6534,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273751,52.596966,On or near ELLINDON,E01015593,Peterborough 009A,Unable to prosecute suspect
916540149eb285a062cc35007a95e3a7061746a1251619a989fabecbbc7ac46c,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.297253,52.456039,On or near HARVEST WAY,E01018046,East Cambridgeshire 001E,Suspect charged
739b2bb98d2690e4ac06b75dc6c2b268ef49a521de8e667201e9451fca0f2710,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.109512,52.454295,On or near Petrol Station,E01018156,Huntingdonshire 003A,Investigation complete; no suspect identified
37470746c67319072aa1901b879a464e4b553ab6a14c3950e6a04085c8bffa1d,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.139870,52.231806,On or near GARRY DRIVE,E01017980,Cambridge 001F,Unable to prosecute suspect
59a30400e1953c9ccc3fcd085f90afe95909894d82de369472f70bc1c0a23aac,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.022431,52.634860,On or near LONG DROVE,E01018091,Fenland 004E,Suspect charged
cd1212e0f7326dcd494874756984e8c798d4a5fe0692384e31b9ed3a57b62df6,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.169009,52.556542,On or near KING'S DYKE,E01018059,Fenland 008B,Suspect charged
b238b3a61b67cd498e06fa8e00bd57a3408d9599555c8dd0396abf231f446f05,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273751,52.596966,On or near ELLINDON,E01015593,Peterborough 009A,Unable to prosecute suspect
caca935d16cf0ee82f28f49b25efbfc7a94dd379fc563167351fc63f5f52236c,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.251439,52.231626,On or near BEAN CLOSE,E01018188,Huntingdonshire 019B,Investigation complete; no suspect identified
bde23959bf3b66b0188f7938b6a203a322175827ebf8f3f6c8151808d11b3420,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.465749,52.181653,On or near THE STREET,E01018017,East Cambridgeshire 011A,Investigation complete; no suspect identified
a71a783a9cb35d40c5d6d1f6dc853aeb2470c20da6a2683a7a95bbd83201b07c,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278942,52.582440,On or near CAVELL CLOSE,E01015691,Peterborough 015E,Investigation complete; no suspect identified
5f360487354e9225a6b8b83c72a84785e58b4c498862d1628ed6753a8f28b024,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140486,52.206258,On or near ABBEY WALK,E01017989,Cambridge 008C,Investigation complete; no suspect identified
b6e5e44be3cd72c8c143039c80262b7c76776e1bb35f1bb1dc7c7f18497e2188,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.079455,52.504056,On or near Petrol Station,E01018111,Fenland 010C,Investigation complete; no suspect identified
f5dda299aaac23c4180f2898be338d6a1f9ac1425c9f03d1d9aa229d6851da5b,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.297253,52.456039,On or near HARVEST WAY,E01018046,East Cambridgeshire 001E,Investigation complete; no suspect identified
a17f8721b904887143f71ad2b8ce888fc06769f47512203d7955977ab379bf5e,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284663,52.592782,On or near BENLAND,E01015594,Peterborough 011C,Unable to prosecute suspect
90b0a34b1ef2681bd916aaf18801b80826c6dd95cce37644af593fad2af72894,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.155293,52.228234,On or near Conference/Exhibition Centre,E01017971,Cambridge 003B,Investigation complete; no suspect identified
dd0c4b68f6ae0feb5c31215d61f31d10eb3b8db6fc31de5572de04c5b268da11,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.348909,52.632966,On or near WOODLAND LEA,E01015589,Peterborough 004A,Unable to prosecute suspect
8ee7ea0338819a9847c1f3316806eb202fc07a598b31a5e271eec1808a15d42a,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.155043,52.220344,On or near FEN ROAD,E01017972,Cambridge 003C,Investigation complete; no suspect identified
b890b5610be996bb0d761c1e5e2e5a6b40f5595e77ad61805e3697d1576645c7,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160966,52.210263,On or near RAWLYN ROAD,E01017947,Cambridge 006E,Unable to prosecute suspect
38f933ab000315550175af0ddaa0a08609bccda7cfafc5c5530a71e57c8d2eb1,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.448872,52.370204,On or near SCHOOL LANE,E01018126,Huntingdonshire 015B,Investigation complete; no suspect identified
2519f9e9a4a641bf21711636323233ee022d894373edba781a7fca2a9ac72eb6,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.264740,52.536892,On or near ST EDMUNDS WALK,E01033174,Peterborough 022C,Unable to prosecute suspect
c9d95c8c20fb223e2dc69bf01d394c30cd1dbde5b3aba3f77c28698241a24e06,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119813,52.176274,On or near Sports/Recreation Area,E01018002,Cambridge 012A,Investigation complete; no suspect identified
d81aaaaeab7541167fbd1123be36fd482014d462439326c493456f52f9afb12c,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.188798,52.332535,On or near Police Station,E01018151,Huntingdonshire 012E,Unable to prosecute suspect
4b00cb76fa3d7ac6ab1d5d05d1e256373dfc2296aaa00b5ee627b91f8afd1a61,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.142739,52.220541,On or near ELMFIELD ROAD,E01017974,Cambridge 003E,Unable to prosecute suspect
4c95105bcbb4cb6c310b978492c09c5369afb0b320b0ca0d0e01c7b5709c03d6,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127107,52.285547,On or near DENMARK ROAD,E01018234,South Cambridgeshire 002B,Unable to prosecute suspect
9077fe0af082944ea1e75ceeb369326b5273bcaf824058c1ed73efdd9a1a8dce,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260197,52.586518,On or near Prison,E01015661,Peterborough 010D,Suspect charged
19747f8674eaf8bc2040519240a7ef6ab53449c96f3ee9d8e8834db3969eae46,2020-01,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.086809,52.142361,On or near MANOR CLOSE,E01018254,South Cambridgeshire 014C,Unable to prosecute suspect
