Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
99ac56cf50ac2b764173e51883e388a7b9a9fef28e2a2193def831fb9b86c9b7,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179779,52.184929,On or near DRAYTON CLOSE,E01017960,Cambridge 011B,Investigation complete; no suspect identified
c84f65b52dd3299b29cac8d8ecc1e09990c4f65bf5f1014b439c0c7887ea928a,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
d05b0ce293804f8ebe6df5e4b2c5f375384352b579da9aa302daae1e0c554ac1,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
df423341b0541d8a880c15ff88213f7708a770894dfb2ca11b6eab076db4b36e,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
bb1238ddb1a729ad266e09e479f0ab9a4e1f747451b5814a0369f5096ffe7ee5,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
e35b3bd9d7b8d7023d96d0a10404705f5ba827f895873401e7d92a9ea093a13f,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
689253dd591ef4741b33f6e7a7026d571e670cb42b1059297ad4d5626253bb1c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
537ed79ae9473b0582a2eff10d8c2c1d675c701530c76e352f4a520cbb5b729b,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
167648ce4edf4a06bff620f89bfdfe77b78dbd187a6e25a9fd4af1f199eaa8c2,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
e068fee7f55bebbccc56cd25d8d6d02600ca04e16714eab45ba1c42abcef33ee,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
756b7a38e39333865e53147e45ab2d5c3cb606ed3c77806420dbc7919d01e7d2,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
136b77b770110f26ff37869dc7b4fc12006ecad05c48a2afcbadee55d06c5af6,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
2d69b796eafbe9406b37ad0f5b4dcca3d410cabeb836b478019bacb64f4a7da1,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
62e8e4af70c928d8ffd4f8ffa5db7cf41f98fe076d30f636c5228317b3fc2326,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
53bc0d052767b3c4b10b14f076c598d08f788cebfcfdb17f77ac317f38a01a62,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.019200,52.310146,On or near WHINES LANE,E01018305,South Cambridgeshire 001B,Investigation complete; no suspect identified
55dd2df513c3333f3bc42e5e6b6431feac87ac9cc5bb730512fa0b96d03a884f,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
44ffc69212729ba26ea62874e5a3ce18353c26e549845d096dae5f148e742331,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
4e1eb0a80bc38bcf491808602deeb5843b0643050bf9f60210b3300b98600e19,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
cc5955be0f80e29023bdd99d3e1afa0e59753fa8653151077102c051f8d23b4b,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
ff38dca43b4de7d6c3e483209bdf91cb62d516512508390dd26cb4658cccf7a8,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f034cc952bff7b71e3f30b7e3c6894e7913d6991b161376ed7efb5ffc4f71fdc,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
02c9b5e7eaec93b2f2a012d5d6f9f6dbf3ff279214681f9ed3815c5fd1d2d080,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276174,52.588271,On or near SANDFORD,E01015664,Peterborough 009E,Investigation complete; no suspect identified
d3e8e28da00705c4043aa4dbf9cf6578a7ba843847486a32d51ce6ac6d5a2332,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.122191,52.197668,On or near TRUMPINGTON ROAD,E01018005,Cambridge 012D,Investigation complete; no suspect identified
99c2df819a1a746e6cf95003f251939eb4dfeac680779b6c5681546db7232f10,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
61facdaa89916920a0bf217785dce883e43c8d2884a864134b5ac7fc17c2f2e7,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
1309632f3ff58b9f9488ec99228a85489df7d5e5d9296bfbbb4f32aa0fb9a599,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
a5903b87c88abb620a84e026ba18b157642971f4e15089e7b9b17a7e67502a26,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
29eaa8fa49ef2b1fcee011bcacab0260e99f1172a1d1240a55cdea76e40d8707,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.093350,52.651206,On or near CHAPEL AVENUE,E01018092,Fenland 004F,Unable to prosecute suspect
c223ad57bbfe6f7461ec73f61ecf59d03b24432ffb0c6ecf698786016e3d2e67,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.053413,52.219543,On or near HURRICANE WAY,E01033119,South Cambridgeshire 020E,Unable to prosecute suspect
5c7e47f0caf905ccebc6dd2a36b71b2043e0ccaa88a455a58f7b456eecef8e05,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
65c36b7cb6286dc73300a418d7966ed27db1a9fb776b592ed89d42b76a08d890,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
fdda7a58b793130b268cdced4e69bfc370e6c14a88cfcdfff12e3c783f112e23,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Local resolution
22030f66516224ad810a7c9f76482d0dc943eac6d6e71665c4045597361fd2d9,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
d4013b972541f32494fcd419966fac956610e81e06aa4c3963850ef113499b48,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
6f7c6fb23b9a7b3a9be4878f4c639693502695bbc2fa0aff5c52332ab41b2793,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
dd46251c8da7f05e8d7e9c3be53e22f9783a81dabe60f4eccf1399e6a0664fe2,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
d0dd74ee1159a1c58a3010921fc7ebaa6033e82d4897f9b1fc6e12c58519c7b1,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
f04c32d0569b7c248bd024a820d7ef54b31c47470b3fcd7d1af02ea017bfccd5,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
c38f22db7ea704ba10d197cc8124bc3018b899c9871a1a6cb5c934c8a7c9fe18,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
029e30159497fadc2e2350f31eb2caa6663402c1ee0131ad94c638b3f2d5e22c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241376,52.572870,On or near DEAN'S COURT,E01015599,Peterborough 014A,Investigation complete; no suspect identified
7fdd929c994cdbdb378fa9add2009c7e37f9bf2ca3d2acf881a01078a5ad5db7,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
cc73d377d1dbdd9c69cacd3b3fcf0d560ec19cd4d11a49b4aae2e4102c0e35ca,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.135524,52.215411,On or near ELIZABETH WAY,E01032802,Cambridge 003G,Unable to prosecute suspect
de617e1deae04a9068fca3036be7e55141f66019a12ed127f9898fb6d6f616c4,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f178bfc9b47f0acf4addee74adf1e8685cad1c66e5b05af57a6a15d6a8b8ed3e,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
3b667cea9bc64f897d903e3efa47bd2a79e1b099e0047e8538a16beb05e6fe4c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f0fb10675759138b3bb2e1f27397911393932f1ea953867dfe6150fe9885210f,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.087905,52.544611,On or near HIGH STREET,E01018087,Fenland 009C,Unable to prosecute suspect
5da95b30c5f8549e86d15de9cd94a8b8833fb1f804dda1fe1d8df06fd0276a76,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
bbcc3520eafffff4a7878c6feef1731bb1aa5e4c28b68f627436d8b255fc2e2c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f4a1ec377dd34c0bdb82b5862e5f71dc5248948a9566aa72baa96068748803f6,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
699e5cf6daa71080c0a8b36d731da5012be0f49ad971f4660154407ddeaf7dee,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
e6878f8d4d5dce4ff0b148731c5f3e1a1341c84a094997324d34866c8127aed5,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
c965570eba05f8c6755e4c1d75fb357e1532da6b6c7be5c3de526c931810cd78,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
fd2ed56a1542fca39e1c9d67716cbc379ec533a6d47d1310cfe32dfd122389d8,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
0f3396dcd4bbc6c1f9b768b6721451f54122268045df44802d78b0f776d313bd,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
2ccc52bcacbaac7001ae6a3179e6d42be2c15634103550fa75ba71dc252bdcfd,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
6c29f96288dc042d59d854a6ee07db416b25629972c279298810672e195365f2,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
d4cb131989428ea702b22cf6edf5ffa039a26cc54d66b51d09b7ae69500f3b97,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
d3da03131620e2734810a54487f426d0d46fdcd5c898336b6eedef22d30372bb,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.145323,52.513745,On or near B1095,E01018059,Fenland 008B,Investigation complete; no suspect identified
866d569f777aa8783a8102941a386e9a858429c22e31f00695bcaa8d34ec8e63,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
4d5cd0c815b703baf9035b649b9ce582f7a2abb7c73d84d25cea12272590c47b,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
08d1940674db015759ac3ba317675f7911b4a13bff5810affdc4332f325f562c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
117a83adeecb9b176ee9e58324a1eecce7da9e83e0ac7cc34c1edfcf3beca00c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
b1160a582c5a1c2e68ad02d1340dcb488d221fb326140693416a9a41c4dbc874,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
cf930b782488e29d66f3d3b032cec67a00befaf98d87c3c515290a47b670da7c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
c85462d6956d3994c570bee8c98c27c4ca9f8086b703124cb11fb4d4e88dcabc,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
1bef1eed1a2384cee30ab0f4177dba5064000b066a2aacbaad70b6a3e61fd8b3,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
c9910214b92014216f6e627e160b43c4b351f5a6f6d45046348dffe8528e88b9,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
d0b480dd6389e28bda4e57d21fd2eea06630e27401ae4f09ccd3396d64fec1ef,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
ed3c62bbc87c2955247b491bc31b019efd57014f850110bdc5d925071a9833e0,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
bcb39505df7a2f03e99377c6b698f32665abe49941360c2020dce76684584cd6,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
ff7b9b8f35607fd8f7f2d2395f4dc2b061ddd7c4a9450a1e63e19426ec253f18,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
cd56b8dfe253b0a1ee1d9bbe8abe16a18d577f906e10bcaec68bfe4679e1145c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
7f287cf2bf5387826a3599a2d3f89b8079e9abb5e509e53c96906f3c904e5edb,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273979,52.577261,On or near AUDLEY GATE,E01015690,Peterborough 015D,Unable to prosecute suspect
1f7394a1ab59bab93f5500399311aabd83512184a06ba7b878ecb1f03f2c42d8,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
197cd4d755318bcbcc1ae46db26eb903de0e468c58e386788821f8f984bddde2,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
aa308048c11841e5eae0067dfb31794d0cec728ab56b717b20848a94ac5f47d3,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
f9f22711985392e912b85fb212d78337b9f24bece89d35e20bdc5dce916f7f41,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.285652,52.463376,On or near BLACKBANK DROVE,E01018045,East Cambridgeshire 001D,Unable to prosecute suspect
4fd8843cac245c6aa5ef6b0cbb119139b4bcb24b5de5106871e659d6748c4662,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
9810146e0f9492a36f65bd162061328793d84a9eac826a7267a38541282ec5e0,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
20091a94b33d1cf5e40bdc8838e41c9e03bf67abe1bdfe9a22d340ac5935b485,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
9e36c37551d8ff420da633362c2832b4467746e3624bb27469b8f5bfda0e2e99,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
b7cc695464bcc11e7011144303cba938cc32ff404a3f914fe07beefedc51f2af,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
d4ea58e53d1e0a2314085cdf1a86dcad588f7dacb9c82293ebbe78d180a6a0a0,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
6746fbe00abd27b357ed02c5684ea43ad59db46489704735fa4e34b141518ae5,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
64679b2eb1aeaf136c255a2de57ebbb5832994d9503520d186f659b29d51d969,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
7c007959904d396f6dd60e29984de2ff2139b333adbca362aa90b32aaf2bc9b9,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
a5c18acac50e328b3218f97e855e662f7594b97232e8982839ae11557bbf5081,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
01e8ee2f7b29e17a478c735a3094d8d3c115c523a1f0b3ab6070429a1ae43e05,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
2703c99302e369afa08a1ed6f9edece88b3e41aec0ada34f4ffed0a8d9f8e1cd,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
bfdc91671ab499b7590ee9e49f6f77cd03b03a45165541c5d5b16e394f9091d7,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
f435c088c43ab256ff2d9cbf738a831ba1e3ff602eb0c27978181134f53d36a9,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
8ae82e27dfdd14e15deba64c97e658c19d8247350ce7dd817dfb5672973e11d1,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
4964a7a62110586973667144a2cc7b5745d6a3447d4f745bd9dd67cac3d6e6b7,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
049117a32f4521771799876d387fc6c4cc985ab81e015c9cc88dbf399821184e,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
9f4cfb342453e2b55ee242e8630fa3c5f6dae6d719daa3e362b1295ac9058145,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
796873eb12bbef0af91381cb55dd5939d6844a7e342e7cd382ba61384d265722,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137010,52.190855,On or near CLIFTON WAY,E01017966,Cambridge 010B,Local resolution
83e03cda46a0e795cf259a394fbaf637aca260b35a5adb3c8c1b26f3bffd8a6a,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
2e4d28c4e212814ec8119e99999405ef6a332e7dbadba99189f33d7dc710d9e5,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.354177,52.320542,On or near ORCHARD ROW,E01018051,East Cambridgeshire 006E,Suspect charged
bf66101e3b5babe6cc06522b2eb8199fb0ef06250ba8ca0f885a510b7999704c,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
a55dadb41cfd8c03fe73e14728fef18165e89a81f165d8146b6ce133ace3aea6,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
5cbbb5e780f1e5d0aafc102e186c3a50bddfb7c57a4b31c71e19deb46b83a840,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
64346e9ca4d7505117e6e18fa488dbcb35c7ca1c35aa1e845e5775f95ca057d3,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
3f6bd7c57e815eec35f973ad4992e2608aa1fad35a890e8f1934857a6ab00bc2,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
9119d282f70a785220095058d8a82687ca5dc47fa3d1108b07f80061176695ba,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
7a05617ff6c8690b1d79b78bcf230dc09fbd05619649de2457c58a111b556ed5,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f7836f8bad8f8080755c2b4bca0781daed90d098ed998d7ba3dae168f0970eb8,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
fb3d52faf479fe92a742dcfc09cbb9935bc18d654cb49f271d9a7622c139101d,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
783d0fed2e34673ce1ab7e5f939db31f347c720af960b2ec2024eb312e8eb9b3,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243649,52.575080,On or near Shopping Area,E01015602,Peterborough 014C,Unable to prosecute suspect
c0cf18adc0da8a5c1dbf377d9ccf9be6490599fe6b4e70bc590d0db0422aa239,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
94e4413d5fd2a4fdad496e8626dcb2d6ccfef4dd5099e51560f25df92995ea39,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
1e75ed87c0f0f6159ca11bac518fd3ddf89420ef46075a0240ebeadcd7046848,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
9c9c2038fc3f467f25d44bb43d103a8319364bb0365fb92a3ae5f88248c452d5,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
1ce4b52c9b8fcd8825da1553179487a9683a1a51c3fe001ce7753f3d440ab10f,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
43562fae983a48cac8a5ac8ffd97a6abdf82508d25f19df6b8fa5ce26d6de60b,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
878562bf5c2059127173c351d3c6a8d479c91ed2903ef5c11457de69db4410a6,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
ddc35532cd4a22151f61bc218639fd66b1961e32c507fd8006823f02b0450f52,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
622822abc97a358aa6a3f16283ce721fdba2759ba90eb70f639a17371d1f323d,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
a12fe110ff107a050ed2461fb54a9a55b0bb66a9302f59d6f4b204d11ac79597,2019-11,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
