Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
beab1809f0867e4a85b87ab370a24c8d31db9b6e6e380af17208f05293a16c89,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
1aa9a800a4706f069f6a734ba9fe72e9d8f8225c4ca3548e8ca8183bddebb6a7,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
cbd755dbf0b1fa0c31b020eb65f7267d2366c17be909e673469f21d0f9ff8b1f,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f3be51f635b48c75d11b1233aad1944274c929ae860f4734465b339a6b42e81f,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
2fa7cb201ec1b2fd98e5ec573b31d27e253a5766a493bb2ce3d2091275b8160e,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
19eb47fcf049c12a11cd73a712cbfc42f2693b7349df3298b5580b12e1d5f8eb,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245401,52.572984,On or near KING STREET,E01015599,Peterborough 014A,Local resolution
c700c2b0f74b0a709166f5cd37e32f14de51312036d60e1ca3cf77ffd46e5784,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
3f3f75200a882ef32206331016b522ae1594703e54658dd8c6f6691aa0134cd0,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
d678416bc35782ce9595992836aee891e7983ecf966957a3cec4d219b89a7212,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
0762826656eded18d9b05f24d8880cc095d19bbb31ea278433a95065c7a8db0e,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
6fba29162d0c1801edd074594b2cb7de39f9622159c908d493a006226b7bb57a,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
2947421be1f68cbf0c7ceacfe39389481acca2f93f60600e86862cb2275e79eb,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
c83c8f91418da041c9aaa39d00ab94124f763b97369799eb59f068633b12a7e4,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
eafd593c5a218407099de9a41e03882cb00208d321f8a1b272d716b3c14850ee,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
0689a6f3b2033622f134deface05988ceda961bb15a0df947841e8639194ce3c,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
b16803f82c728cf56339105c7a09ea883fcdbf06050d52cb8a5ff9e2f13fe2d5,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
de3a2f43be1454c727dd70e071cf6bb122066e82f009375a1af8d624b6992230,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
512ca6b80aef77967272fc2eb224b0ab5714901ff17c574ae402063d57e62b73,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
3ed40d7603f3b884fc6d171f5e51862d7873c622dfb44530b37f968a2d300834,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
8ea0811fa8a0771f6f1fc251784983c6f5dc469af1042ddcfe0d5c131a564557,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
fc7a6fff156dc7cae430f28416998d1357a07fa7a159a887f7a393ce509a144e,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
2206c3cc4b0b0f8e46d36aaafa9e36034a291d6b1941116a61848349570fc630,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
0cc9d4f4c4adcdf50077ca7b5352448a797e1ffb3fb052518043e6ff567262e5,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
4ff90a9c4d29c7b0c8ba89ef32b7844a38296ae7b0644d438f2d82109105a459,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
ca1180f30a1f3ee9a38fc3ace13987f7876c4238c0bb2424be8ed6f62bedbf63,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
b172c55a38f66515633a9c425b7d54244940c8f8fd1ec97c26c0868e80a2096b,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
9703ab5e11f02904cbe335f7928173e4072e5fa79c73860b57c60a84e1718742,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
390c7daf68c71656a8d71f75e6e3ca3f3d6ec2b44eae1b5a7eceb50d2c61a260,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
e5e46a41bec7feeb97231eaf6e3cd9261642c48dffebaa7d0b38c81290cd9d96,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
868cb8d2533a00fcff47af7e9542f2165518eb13d60f2f7b91c0123d9b5d31d0,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f7b2542f0dffe6544127471f4b8783aebad2571d7e07d3875d9167fd59ebfee5,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132037,52.223289,On or near MAIO ROAD,E01018006,Cambridge 004A,Investigation complete; no suspect identified
a0623467b5d827abefc46b335315d6c951069bb0f79dbaed5c1ce928a28e1ad6,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
a34c12de0470e60cf350385844bfd8fcc3ec7652ddd931e834748b2dad01ecfe,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
edb9030d40cb17ed33be1a23d14c3530c70d65783eb56124ebfe375f490861a8,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
b06cfffc806a2d73bf50978457e057aabab84c5cec9c33d9e7592aa09295fd8c,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136273,52.225226,On or near ALICE BELL CLOSE,E01017977,Cambridge 001C,Investigation complete; no suspect identified
5286713c6b398e0e203fa4da4c9c85597b9811c4248838f4aab8b1e96a05a838,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
e9c9e821fedc6da371c4585a958bb5186d08834003375f2e90a76bcecad281cb,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
0b00b26d9647bc68765fde7b165e1f698ba46b257bb99fec3d253ec4d37ad1c0,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
a3ada8d26a7fdb1d72d98f792b3951e70f8ecc0a11009debc74e001ef6b31a3c,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
96c78e8c379b01010cbcd8390d31b7ee7540e6733b7558c95e95024866fe8023,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
225690751ba6a4964ccf49bd1998214a9c2e1de1a66dd58648feb179f30745bf,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
96a059bdacad5f958e6a0631e84ae1bdbb3bbf636c20255e7eb117d0a10b4be6,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
fbaaf33ea7734a462eed89bcdf721a33eecfc33fa656f24122779800337f530e,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
b5b61e29a03cf71aead3992204a3750455b4a96aa3e56418d620172e226b2a98,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.177814,52.187528,On or near FISHER'S LANE,E01017963,Cambridge 011E,Investigation complete; no suspect identified
e3480983c4ea2a39fdad451ec44753ec9076159fa72dfb055e8a4826db22dd50,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
0b3290ee8e2dde65bfc808031444709a66f60b027548d3ebe7a88ac519ee7faf,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
d4eee2732766546fff28e0f4dda9398c4d7b94cd4b79de5fcd10a16e388c9f5b,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
66427e3f2cc06ea2a213bb9a224e4ff83001c89a77c674963c399b3f510561b1,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
054804c854ad411704d8b456d67543a956589add6b3b2ef64756e8f8943bca78,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
01173f3d47d3a3d2bbbbc5cf7be64e76ea5660e831d6916c4794c9125a709cb3,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
f959a726d8114872ad2f64d68a5f2f2c83cfc0d264b3a179f48ca6cb1e37198a,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
06e82308c34345dca28c6ab3840deacf213f77d8cdb1133aaa12bb67ef5c3bf7,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
23ef6a9344eea4be899bcdc00b1459dbf5e3a131addcb899178aa9a514cfb423,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
ee1421f4eb8c71adba92d15d7cf4ded1e13bebe54948b3a0bbc7551705b0be1b,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
2303109601e599b2e8151303a38540bf4064b3129d97f9fe799f5ccb144cecaf,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276066,52.532715,On or near STEWARTBY AVENUE,E01033178,Peterborough 023E,Investigation complete; no suspect identified
245ceea03a8b0e502bd63d7701a7448faf4eeb471027e93fc04f2cfbe1b5d9c5,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
c28558a3392581ab85a050bdb674df9f97bdb618b5483c1ca4249a99dd63f3f6,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
a90283300c1df6788fd71e49e73c6fb9066f639d62b1aea423024df52599faac,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
60e071478bb678bcc7886a1fa4d4b6e6bfa9c4b94267f3a29232b03e3631daef,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
ff6b9aea3f069afc2786a1621efc70c93800434162d5232fe32743da5ec1cc49,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
af7e2fe6e79c55fc0a57d6791c364cb8f4c67d11f5aa90ac28b6b3f53f49db25,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
6fe9e0685b0325ff112c512f04fad89145359615eaafcd38e22c852501fcb271,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
b6f276833d1e410503c694ed8a50bc81a15293faa605dd1a60b68bca7524b8b9,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
a3cd691a63ad80b5802b766518b39ca69a81f935ee541832f381138e08c71871,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
742d77349a509909c2604a8fe484b22ecf0106535536d652a43e113aba0ae64d,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
b44825b8d0ce4c918d3342f574056bb4c42fbf04b22506e98c35c862cf81d9a8,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
d254c7282e7f42d2d5f1902409ade1bf05de6307de27a1926c06dba745c85112,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
c4325371e20bc43243b699c95c8c8258844c75a1aff15f4f64cfa168fcaa6306,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
eb4538db00f29c5f9fc7b1890864a5112c6b4a5ca0b9a494d7b13b68a28e6f34,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
d490393bdafaa98e98e228390ee2a733316f4e3708f9b247018481256c0d54b4,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
5b03627b6fe932f77438945ce0ce8414d10a3001b2ccbe00c04215b0041d3ac8,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.268619,52.581454,On or near WILTON CLOSE,E01015691,Peterborough 015E,Investigation complete; no suspect identified
521af5b887e426b32e9503657c3b5f636b479cf89ba6aa026f4a38e7b6ebe751,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
fbc10ccfc7a420aa37fae870d10d6994d27b4f6da47e7a2cfd8981608b988530,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
cb5deb7a69b13d94a841d486e7ff77e23743f76b3846576c5310534dd3fd01e0,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
420dd4d45c0c12d4df14ef85a3121c0fb0cb5f14415b59ddf9c411363e0381f1,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
d23462dd1ce16334500874263d07cf970bb50de71e4f9f47730d9abd3f26ba82,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
af021de61103926a545200b25ef29c30283931938546b1d7207e1e450237f4a4,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.259497,52.225136,On or near NURSERY ROAD,E01018183,Huntingdonshire 021C,Investigation complete; no suspect identified
18ff690ee0ae70f105e2ba3da96c74bc0c1960be996fcc4ed2c15a01dd668302,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
5dd642dd5be8024c072aa263121ad351de5cd4c39a1418908fbdb54c0854a5d8,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
221d59f593b022dec3c1f761618d4a17063a6a4a4f9e29bb027a417d7b0bd890,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged as part of another case
805ccb22e90e5c050f91b715a6c96fccb0abf773b7f08c20e708150db248c88b,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
64b8d86a925898714851b1e2be26fbbf463baa3e752e3a45161d1c72cb34d9e8,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
b8aeb66e7a566d548d5500013ce2a4a0e567015a2c3a65c478cd53c814d0c35b,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
0e84cdaca2fb277fcfa8a5ec14b9776b5805a69cea7e547c844c21376d42c027,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
2915cceafa87b418165e3ece2f93631661f06dd1e48486fb388aa27f1067e2dc,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
cf7e9b35823b16f073a5cd19ba23c0506b5f67bd634df9d2ad8cc0183923eda9,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
9dbf07d62c2860da12e43f46871441a4764bb217ad8a088c200e9f2cf4061ba5,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
882d9f1770e24c96ae3ed7173b03ed518fde2a1bb5a46b5228f6460b68409a59,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
e6df046b3ce8b6f8c44223392f32ee6074ca948a3f31434a2c467991c80319da,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
f10c1090811ad0760b0e637ede43ecb04078f00e075c7656a11b56389c44d7c3,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
fec286fcf4319b758f1b8cae46451306de68954fe4a0e7c2dc5ebdcc05337608,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.175684,52.187351,On or near Parking Area,E01017960,Cambridge 011B,Unable to prosecute suspect
366a9f0e0e77fac4b66bcbadd13c077661bf5178493188dee73a4369ea5c1b32,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
df024577a76c1a808eb4db808957312fd783888f23ecc40533867928111698d3,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
6d577d78d2db1d6e69c09e5313ed5cb04e5eaae3223c923a9cec9523060f7df3,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged as part of another case
2f066792c3828dd313bcfadd04b32ea4b29d0140eae35cf7421788cd16a6efce,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
437761f19998c23cf38ef8dc8c20187bc4ccb12a15bb2ee02b291251f53c0620,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
40daaa0b531d73c4bc4d671506e4026670afa79400065b7f82e7e1171e4a5b02,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
9454f8b7d0a1fd80d9e75c7e7e5bd279652331c0fcd3a0e8ae30036f45e61d47,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
af13cf64c43e86b6fa2e914cdbb56e464c34e384d5bc7151f3f00d7733f5715f,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
6a59ac0669be9310db4bfbfbad8e89b7d4c401e51506125daeab3849de9e16af,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
7cc23ef76ab6cbc2eb3aa0da3129a61c09cbc7439666aeb7d6e138179ce5e33b,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
0e8cfb63f20d98ccdbe6dcfb7788afdb78973ae46393638e9272e2ad0c4c21a5,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
ffa551352b5b04808fee9a0c1c607cbf09d4357b8de0401a90e9edebbe715017,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
7028bd4b62a2e676ffb95ec3480280b9d208ec54636517c1284049a83e69e068,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
e81da403a3365ec22ef5475c8ab21feb592ac4a2172abd90997c5eba8529dae9,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
3577bf21244f07322cdb0f872b8c77928283b0770d42c14719bb900a21d3684d,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Suspect charged
d2a2e8d276c2b292687b4bc36feea038b07d51def908d190f909f4b5822ee84b,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.181028,52.339483,On or near BERNARD CLOSE,E01018145,Huntingdonshire 008C,Formal action is not in the public interest
4a4a730fc3b9df5fbb8777b610793342c7d3630d7354c8567756ca339ac6beae,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
236031e11992b395667a232b216015712204b1a80f6fca43906992dace8f6346,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
b10f094b10400c6c8935a867b01ac6829a50f5518bf1960812e5cd0435829b3c,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
0508e6617f1c5bedb6f08bd058cdcc51bb14987cde90b546429c0acd7688e665,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
bc5a359df8f66181dcb90dac3725fe9d9a193d6507ce8fa9760010ef55288b65,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
b2071a3fcd33abef01f172ec48da1140c9014500c2beeab10817fb4052948afe,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
fe4ee88deacc7f89ceb48abf83b2159d850d4b15cd5915b22f81e970313fe86d,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
4e4950ef1801cfed1a2cee13ed61dab737dfc7bd35690f556cdfc5caa8e04bb6,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Investigation complete; no suspect identified
c81a36330f6b6e9ff9776f4762470732083b942bd8c09fc96ac8dc24c588a2f7,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
6cf84d05b7368b9909ac7fe04259a94177d81927c88b1ad73c03fa7576d44fb2,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
366344c6d44564a1c0eafef3836d18cc2992d53fbeb944f61d0a9e1d4256012a,2020-02,Cambridgeshire Constabulary,Cambridgeshire Constabulary,,,No location,,,Unable to prosecute suspect
